frame_id,timestamp_seconds,stage,status,yaw,pitch,roll,face_width_px,detected_hands,errors,image_path,roi_dir
frame_0000175000ms,175.0,coarse,failed,1.7916968169688037,-10.969755794459699,-0.3455442664376308,312.2494778859086,2,left_cheek: suspected hand occlusion 78.6% (limit 2.0%); forehead: suspected hand occlusion 100.0% (limit 2.0%),C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0000175000ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0000175000ms
frame_0000176000ms,176.0,coarse,needs_review,-0.5683501417963767,-6.816625745989837,1.3559245843931966,348.5472201126123,1,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0000176000ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0000176000ms
frame_0000177000ms,177.0,coarse,needs_review,-0.5110505110358088,-8.157085110846584,0.20328802792495684,351.53541297808357,1,,C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0000177000ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0000177000ms
frame_0000178000ms,178.0,coarse,failed,0.43456017340010894,-9.632527426533908,-3.7222877381392787,348.94024626215827,1,left_cheek: suspected hand occlusion 14.8% (limit 2.0%),C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0000178000ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0000178000ms
frame_0000179000ms,179.0,coarse,failed,-3.53183580317153,-11.799333893485997,-3.110109893590948,355.46463001464934,1,left_cheek: suspected hand occlusion 83.4% (limit 2.0%),C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0000179000ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0000179000ms
frame_0001044050ms,1044.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001044050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001044050ms
frame_0001045050ms,1045.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001045050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001045050ms
frame_0001046050ms,1046.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001046050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001046050ms
frame_0001047050ms,1047.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001047050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001047050ms
frame_0001048050ms,1048.05,coarse,failed,,,,,,"Expected exactly one face passing confidence thresholds, found 2",C:\Users\mail\work\ikiikimake\outputs\makeup\frames\frame_0001048050ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\rois\frame_0001048050ms
