frame_id,timestamp_seconds,stage,status,yaw,pitch,roll,face_width_px,detected_hands,errors,image_path,roi_dir
frame_0000059993ms,59.99326666666667,coarse,failed,1.1572334528569943,1.4283326869809125,5.100540410854257,90.60404395516616,0,face too small: 90.6 px (minimum 120),C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\frames\frame_0000059993ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\rois\frame_0000059993ms
frame_0000060994ms,60.99426666666667,coarse,failed,0.44833537225480846,-3.556475031371088,4.892934423376931,90.62858810440967,0,face too small: 90.6 px (minimum 120),C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\frames\frame_0000060994ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\rois\frame_0000060994ms
frame_0000061995ms,61.99526666666667,coarse,failed,2.2823132931137615,11.283678596203817,4.063046284972607,91.1017433116466,0,face too small: 91.1 px (minimum 120),C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\frames\frame_0000061995ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\rois\frame_0000061995ms
frame_0000062996ms,62.99626666666667,coarse,failed,1.0424282262350941,-1.0385975072876614,0.670214787191086,89.60313112405031,1,face too small: 89.6 px (minimum 120),C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\frames\frame_0000062996ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\rois\frame_0000062996ms
frame_0000063997ms,63.99726666666667,coarse,failed,1.1740302231318347,1.2690391136314403,0.6981134135325862,90.73611360292371,1,face too small: 90.7 px (minimum 120),C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\frames\frame_0000063997ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\rois\frame_0000063997ms
frame_0000064998ms,64.99826666666667,coarse,failed,0.9080594236121647,2.4763647223085865,3.3472117332302833,88.69404459245871,1,face too small: 88.7 px (minimum 120),C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\frames\frame_0000064998ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\rois\frame_0000064998ms
frame_0000065999ms,65.99926666666667,coarse,failed,1.7766879801508126,-1.260976073465729,2.8464524272828,91.69887914146176,0,face too small: 91.7 px (minimum 120),C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\frames\frame_0000065999ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\rois\frame_0000065999ms
frame_0000067000ms,67.00026666666668,coarse,failed,0.8696711974980819,1.4198375683854083,3.811514286398658,91.4669002702096,1,face too small: 91.5 px (minimum 120),C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\frames\frame_0000067000ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\rois\frame_0000067000ms
frame_0000068001ms,68.00126666666667,coarse,failed,0.9290662474359248,-0.9152238065111041,5.120601699038973,88.0838564714941,1,face too small: 88.1 px (minimum 120),C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\frames\frame_0000068001ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\rois\frame_0000068001ms
frame_0000069002ms,69.00226666666667,coarse,failed,0.9673125032700626,1.8433531264609286,3.798486462033496,89.24890979298712,1,face too small: 89.2 px (minimum 120),C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\frames\frame_0000069002ms.png,C:\Users\mail\work\ikiikimake\outputs\makeup\experiments\late_window\rois\frame_0000069002ms
